Nombre;Categoria;Stock;Precio;Código
Vino Reserva Carménère 750 cc;vinos-cervezas-y-licores;50;30260;6780735811
Vino Santa Ema Gran Reserva Merlot 750 cc;vinos-cervezas-y-licores;50;0;142273611515
Cóctel Ice 7° lata 310 cc;vinos-cervezas-y-licores;50;5160;30495622550
Vino Red Blend 13.6° 750 cc;vinos-cervezas-y-licores;50;43930;898628925196
Cóctel Aperitivo Ramazzotti 700 cc;vinos-cervezas-y-licores;50;37630;647582959606
Pack 24 un. Cervezas lata 350 cc;vinos-cervezas-y-licores;50;92930;340816254970
Vino Adobe Orgánico Carménère 750 cc;vinos-cervezas-y-licores;50;34600;57408055692
Pisco Añejado en Roble 46° botella 750 cc;vinos-cervezas-y-licores;50;28660;467684373609
Vino Blanco Selección Dulce 15° botella 750 cc;vinos-cervezas-y-licores;50;0;356793146151
Pack 6 un. Cerveza lata 4.4° 473 cc;vinos-cervezas-y-licores;50;26260;5411905992
Vino Casillero Del Diablo Summer Edition Rosé 750 cc;vinos-cervezas-y-licores;50;33600;117267642225
Vino Santa Rita Secreto Cabernet Sauvignon Reserva 750 cc;vinos-cervezas-y-licores;50;20130;786871709863
Vino Insigne Chardonnay 750 cc;vinos-cervezas-y-licores;50;16300;280668452591
Vino Añejo San Blas 750 cc;vinos-cervezas-y-licores;50;10530;299214232564
Vino Misiones de Rengo Cuvee Gran Reserva Cabernet Sauvignon botella 750 cc;vinos-cervezas-y-licores;50;24300;446676969452
Vino Carménère Viña Undurraga 750 cc Pinot;vinos-cervezas-y-licores;50;10930;821021087129
Pack 6 un. Cerveza Negra lata 473 cc;vinos-cervezas-y-licores;50;23400;323080311504
Vino Carménère 14.5° botella 750 cc;vinos-cervezas-y-licores;50;83930;539441963077
Vino Ensamblaje Cabernet Sauvignon Viña Casas Patronales 750 cc;vinos-cervezas-y-licores;50;18500;989400743050
Pisco Sour 16° 1 L;vinos-cervezas-y-licores;50;15300;534506591882
Vino Medalla Real Carménère 14° 750 cc;vinos-cervezas-y-licores;50;28760;395607551212
Pack 24 un. Cerveza Golden Lager 4.8° 330 cc;vinos-cervezas-y-licores;50;73300;659273163077
Vino Merlot Viña San Pedro 700 cc Gato Negro;vinos-cervezas-y-licores;50;6500;169045046792
Vino Santa Emiliana Cabernet Sauvignon 700 cc;vinos-cervezas-y-licores;50;0;235660650098
Vino Exportación Selecto Merlot 700 cc;vinos-cervezas-y-licores;50;0;183820357841
Vino Carménère Viña Tarapacá Gran Reserva 750 cc;vinos-cervezas-y-licores;50;31630;272266528157
Vino Reserva Merlot botella 750 cc;vinos-cervezas-y-licores;50;30260;152059253690
Vino Merlot botella 750 cc;vinos-cervezas-y-licores;50;46930;955993929717
Vino Bicicleta Merlot 750 cc;vinos-cervezas-y-licores;50;12160;810093866032
Vino Late Harvest Sauvignon Blanc 375 cc;vinos-cervezas-y-licores;50;11830;34773782525
Misiones de Rengo Late Harvest 12.1° 750 cc;vinos-cervezas-y-licores;50;30930;473643136284
Vino Casillero Del Diablo Reserva Privada Carménère 750 cc;vinos-cervezas-y-licores;50;52600;878663649142
Cóctel Ice 7° botella 275 cc;vinos-cervezas-y-licores;50;8960;105713983079
Vino Carménère Santa Digna Reserva 750 cc;vinos-cervezas-y-licores;50;47400;147504468700
Caja 24 un. cerveza lager botella 330 cc c/u;vinos-cervezas-y-licores;50;117530;764453311454
Pisco Tres Erres doble destilado 35° 1 L;vinos-cervezas-y-licores;50;37460;809231249975
Pisco Nobel Barrica Tostada 40° botella 750 cc;vinos-cervezas-y-licores;50;75130;964702257014
Whisky Johnnie Walker Red Label 750 cc;vinos-cervezas-y-licores;50;78600;547454275106
Vino Cabernet Sauvignon Viejo Roble Reserva Viña Undurraga 750 cc;vinos-cervezas-y-licores;50;13300;278692569474
Cóctel de vodka piña 5.5° botella 275 cc;vinos-cervezas-y-licores;50;5500;37615342933
Vino Santa Rita Secreto Merlot Reserva 750 cc;vinos-cervezas-y-licores;50;20130;618089949104
Vino Carménère Viña Tarapacá Reserva 750 cc;vinos-cervezas-y-licores;50;17630;754360926425
Vino Blanco 11.5° Caja 1 L;vinos-cervezas-y-licores;50;6830;72097921052
Espumante Moscato Barón Lacroix 12° 750 cc;vinos-cervezas-y-licores;50;15300;269051089419
Vino Merlot-Syrah Terra Andina Clásico 750 C.C.;vinos-cervezas-y-licores;50;8160;963311893170
Espumante Brut cava 11.5° botella 750 cc;vinos-cervezas-y-licores;50;12660;423471456985
Pack 6 un. Cerveza 4.5° lata 330 cc;vinos-cervezas-y-licores;50;9500;658297466134
Vino Exportación Tinto 2 L;vinos-cervezas-y-licores;50;10830;307677734455
Vino Tinto Gato botellón 1.5 L;vinos-cervezas-y-licores;50;21130;713330887434
Cerveza Hoppy lager lata 470 cc;vinos-cervezas-y-licores;50;7730;692993897768
Cóctel sour de limón 700 cc;vinos-cervezas-y-licores;50;17330;380456700082
Cóctel de vodka berry 5.5° botella 275 cc;vinos-cervezas-y-licores;50;5500;613392609538
Espumante Rosé 12° 750 cc;vinos-cervezas-y-licores;50;34460;561001562622
Vino Misiones de Rengo Black Carménère 750 cc;vinos-cervezas-y-licores;50;30960;162344916373
Vino Cabernet Sauvignon Gato Negro Viña San Pedro 700 cc;vinos-cervezas-y-licores;50;6500;316055298149
Vino Misiones de Rengo Reserva Chardonnay botella 750 cc;vinos-cervezas-y-licores;50;30260;308680457220
Cóctel Sour Mango 12° 1 L;vinos-cervezas-y-licores;50;14300;298156784995
Pisco Reservado Transparente 40° botella 750 cc;vinos-cervezas-y-licores;50;46800;971499199877
Vino Cabernet Sauvignon Tarapaca 12° León botella 750 cc;vinos-cervezas-y-licores;50;9160;719094987051
Cerveza Torobayo 470 cc;vinos-cervezas-y-licores;50;6500;760480338698
Pack 4 un. Cerveza Amber Lager botellin 355 cc;vinos-cervezas-y-licores;50;30600;765365457901
Vino Ensamblaje Cabernet Carménère Reserva 750 cc;vinos-cervezas-y-licores;50;16130;974514145403
Vino Reserva Cabernet Sauvignon 750 cc;vinos-cervezas-y-licores;50;18500;778645204153
Vino Cabernet Sauvignon Medalla Real Viña Santa Rita 750 cc;vinos-cervezas-y-licores;50;28760;347176778953
Ron Blanco 40° 750 cc;vinos-cervezas-y-licores;50;24960;919275189430
Vino Exportación Selecto Merlot botellón 1.5 L;vinos-cervezas-y-licores;50;10330;835748437259
Cóctel sour de mango 12° 700 cc;vinos-cervezas-y-licores;50;17330;518341968419
Vino Trío Ensamblaje 750 cc;vinos-cervezas-y-licores;50;20430;110517392132
Vino Casillero Del Diablo Syrah 750 cc;vinos-cervezas-y-licores;50;33600;253962085898
Vino Gran Edición 120 Santa Rita Syrah Cabernet Sauvignon 700 cc;vinos-cervezas-y-licores;50;7830;811279864292
Vino Blanco Viña Santa Rita 500 cc;vinos-cervezas-y-licores;50;3500;978565647580
Whisky Tennessee 40° 750 cc;vinos-cervezas-y-licores;50;88200;133472750
Cerveza Patagonia lotus 6° 470 cc;vinos-cervezas-y-licores;50;7730;498400681730
Cerveza limón sabor original lata 350 cc;vinos-cervezas-y-licores;50;2930;991443820223
Vino Carménère Viña Ventisquero Reserva 750 cc;vinos-cervezas-y-licores;50;17660;433383050077
Pisco Etiqueta Negra 40° botella 750 cc;vinos-cervezas-y-licores;50;38160;30147520110
Espumante Brut 12° 750 cc;vinos-cervezas-y-licores;50;34460;166155367872
Pisco Añejado en Roble 35° botella 750 cc;vinos-cervezas-y-licores;50;41800;225003194535
Vino Sauvignon Carménère 750 cc;vinos-cervezas-y-licores;50;23130;950991171397
Pack 6 un. Cerveza en lata 355 cc;vinos-cervezas-y-licores;50;18960;161031217015
Pack 6 un. Cerveza lager lata 350 cc;vinos-cervezas-y-licores;50;13500;944170353797
Pack 6 un. Cerveza lata 4.5° 500 cc;vinos-cervezas-y-licores;50;22960;605739653702
Pack 10 un. cerveza belga lager 5.2° 354 cc c/u;vinos-cervezas-y-licores;50;24830;679568053266
Cóctel piña colada 12° 700 cc;vinos-cervezas-y-licores;50;25800;656831392850
Cerveza Summer Lúcuma 7.0° 350 cc;vinos-cervezas-y-licores;50;4830;954995572342
Vino Santa Emiliana Carménère 700 cc;vinos-cervezas-y-licores;50;17460;988830327646
Pack 6 un. Cerveza malta lata 350 cc;vinos-cervezas-y-licores;50;24130;596626601228
Pack 6 un. Cerveza Roja lata 473 cc;vinos-cervezas-y-licores;50;23600;193588928635
Cerveza sin alcohol lata 330 cc;vinos-cervezas-y-licores;50;2330;567970798987
Ron blanco 39.5° botella 750 cc;vinos-cervezas-y-licores;50;27960;684081604131
Vino Santa Emiliana Chardonnay 700 cc;vinos-cervezas-y-licores;50;17460;937127063909
Pack 4 un. Cerveza arándano botella 330 cc;vinos-cervezas-y-licores;50;41660;807141630722
Vino Misiones de Rengo Reserva Malbec botella 750 cc;vinos-cervezas-y-licores;50;30260;345100747943
Vino Insigne Merlot 750 cc;vinos-cervezas-y-licores;50;16300;434680446781
Vino Blanco 11.5° Caja 2 L;vinos-cervezas-y-licores;50;11330;246408154061
Pisco Reservado 40° botella 750 cc;vinos-cervezas-y-licores;50;46800;495805936906
Espumante Charmat Premium Rosé botella 750 cc;vinos-cervezas-y-licores;50;17300;214175688421
Vino Exportación Selecto Cabernet Sauvignon 700 cc;vinos-cervezas-y-licores;50;7500;83806090552
Vino Santa Emiliana Merlot 700 cc;vinos-cervezas-y-licores;50;17460;293755595741
Vino Adobe Orgánico Cabernet Sauvignon 750 cc;vinos-cervezas-y-licores;50;34600;49146650231
Cerveza Red Lager lata 470 cc;vinos-cervezas-y-licores;50;7730;87070390692
Cóctel Sour Limón 15° 1 L;vinos-cervezas-y-licores;50;14300;548426855653
Vino Casillero Del Diablo Malbec 750 cc;vinos-cervezas-y-licores;50;33600;192621455648
Vino Reserva Privada Cabernet Sauvignon 750 cc;vinos-cervezas-y-licores;50;52600;745352341106
Vino Carménère Reserva Series Viña Errázuriz 750 cc;vinos-cervezas-y-licores;50;20630;486285646193
Pack 12 un. cerveza lata 355 cc c/u;vinos-cervezas-y-licores;50;48460;730678678309
Pisco Nobel 30° Fire botella 750 cc;vinos-cervezas-y-licores;50;46500;279569824883
Vino Ensamblaje Cabernet Sauvignon - Syrah Aliwen Viña Undurraga 750 cc Reseva;vinos-cervezas-y-licores;50;28680;135731008952
Vino Cabernet Sauvignon Varietal 750 cc;vinos-cervezas-y-licores;50;8160;447151562148
Vino Gran Reserva Cabernet Sauvignon 750 cc;vinos-cervezas-y-licores;50;23300;561980928906
Vino Gran Reserva Cabernet Sauvignon 750 cc;vinos-cervezas-y-licores;50;59260;204061915023
Vino Chardonnay 12° 750 cc;vinos-cervezas-y-licores;50;9160;904567158079
Licor Aperol 11° 750 ml;vinos-cervezas-y-licores;50;72200;396057637995
Vino Adobe Orgánico Merlot 750 cc;vinos-cervezas-y-licores;50;34600;239569144179
Vino Cabernet Sauvignon Viña Santa Rita Gran 120 2 L;vinos-cervezas-y-licores;50;0;946751437048
Pisco blanco 40° 1 L;vinos-cervezas-y-licores;50;32800;452656369402
Pack 6 un. Cerveza lata 350 cc;vinos-cervezas-y-licores;50;19430;732567073035
Tequila Sombrero Negro 750 cc;vinos-cervezas-y-licores;50;37960;336085082839
Vino Chardonnay Viña Tarapacá Gran Tarapacá 750 cc;vinos-cervezas-y-licores;50;17630;154088256254
Vino Casillero Del Diablo Sauvignon Blanc 750 cc;vinos-cervezas-y-licores;50;33600;221239545318
Vino Insigne Carménère 750 cc;vinos-cervezas-y-licores;50;16300;290518601001
Vino Cabernet Sauvignon Reserva Tarapacá 750 cc;vinos-cervezas-y-licores;50;17630;218685053033
Whiskey Finest 40° 750 cc;vinos-cervezas-y-licores;50;38300;317188715083
Vino Carménère Viña San Pedro Gato 700 cc;vinos-cervezas-y-licores;50;0;303499977647
Vino Cabernet Sauvignon Viña Tarapacá 700 cc;vinos-cervezas-y-licores;50;7500;403630006513
Vino Exportación Blanco botellón 1.5 L;vinos-cervezas-y-licores;50;17660;186751591320
Vino Tinto 2 L;vinos-cervezas-y-licores;50;21160;239447659543
Cerveza Valdivia Pale Lager botella 500 cc;vinos-cervezas-y-licores;50;5230;375929847272
Vino Bicicleta Cabernet Sauvignon 750 cc;vinos-cervezas-y-licores;50;12160;645935417215
Cóctel Sour Mango 12° 700 cc;vinos-cervezas-y-licores;50;20460;366652032025
Pisco Horcón Quemado 645 cc 35° Artesanal añejado;vinos-cervezas-y-licores;50;52130;314017871454
Vino Merlot Gato Premium 13° 750 cc;vinos-cervezas-y-licores;50;8830;563452457298
Vino Syrah Viña Castillo de Molina 750 cc;vinos-cervezas-y-licores;50;25630;102732903151
Vino Cabernet Sauvignon Santa Digna Viña Miguel Torres 700 cc;vinos-cervezas-y-licores;50;47400;94370575687
Vino Cabernet Sauvignon Viña Cousiño Macul 750 cc;vinos-cervezas-y-licores;50;11830;587544025181
Vino Chardonnay Medalla Real Reserva 14° 750 cc;vinos-cervezas-y-licores;50;28760;835478266879
Espumante Charmat Premium Brut botella 750 cc;vinos-cervezas-y-licores;50;17300;974515586059
Cerveza lata 740 cc;vinos-cervezas-y-licores;50;7300;821074735777
Vino Carménère Don Luis Viña Cousiño Macul 750 cc;vinos-cervezas-y-licores;50;28710;71057931452
Vino Pérez Cruz Cabernet Sauvignon Reserva 750 cc;vinos-cervezas-y-licores;50;0;363606426230
Vino Urmeneta Carménère 700 cc;vinos-cervezas-y-licores;50;7200;991963809186
Vino Cabernet Sauvignon 13.5° 750 cc;vinos-cervezas-y-licores;50;43930;441211125423
Vino Blanco Caja 1 L;vinos-cervezas-y-licores;50;6000;948609715674
Vino Blanco Caja 2 L;vinos-cervezas-y-licores;50;10830;249182805970
Vino Misiones de Rengo Reserva Cabernet - Syrah botella 750 cc;vinos-cervezas-y-licores;50;30260;112078733069
Cóctel toffe cream 12° 700 cc;vinos-cervezas-y-licores;50;25800;142295488112
Espumante Moscato 12° 750 cc;vinos-cervezas-y-licores;50;34460;990198043036
Pisco Especial 35° botella 1.5 L;vinos-cervezas-y-licores;50;68100;9126950605
Pisco 35° 1 L;vinos-cervezas-y-licores;50;27300;747012421197
Vino Red Blend Secret Reserve 2020 Viña Santa Rita 750Cc;vinos-cervezas-y-licores;50;13160;371539016347
Vino Trío Ensamblaje 750 cc;vinos-cervezas-y-licores;50;20430;543061051543
Vino Select Terroir Merlot 750 cc;vinos-cervezas-y-licores;50;37930;16128341907
Whisky Johnnie Walker Black Label 750 cc;vinos-cervezas-y-licores;50;194930;68583992398
Vino Sauvignon Blanc Viña Casas Del Bosque 13.5° 750 cc;vinos-cervezas-y-licores;50;0;83157578833
Whisky Pride 40° 1 L;vinos-cervezas-y-licores;50;20000;218472776444
Whisky 12 años 40° 750 cc;vinos-cervezas-y-licores;50;108300;224715532426
Vino Carménère Tres Estrellas Viña Santa Carolina 750 cc;vinos-cervezas-y-licores;50;7830;369269024552
Vino Casillero Del Diablo Chardonnay 750 cc;vinos-cervezas-y-licores;50;33600;634294818529
Vino Frontera Merlot 750 cc;vinos-cervezas-y-licores;50;8300;474740768762
Vino Cabernet Sauvignon Don Luis Viña Cousiño Macul 750 cc;vinos-cervezas-y-licores;50;28710;974073333437
Vino Blanco Caja 500 cc;vinos-cervezas-y-licores;50;7130;46350996316
Vino Merlot Viña Santa Rita 750 cc Medalla Real Reserva Especial;vinos-cervezas-y-licores;50;28760;817063494795
Espumante Viña Francisco de Aguirre Brut 12° 750 cc;vinos-cervezas-y-licores;50;26600;917348540971
Vino Insigne Cabernet Sauvignon 750 cc;vinos-cervezas-y-licores;50;16300;823029270388
Cerveza malta lata 350 cc;vinos-cervezas-y-licores;50;2560;730882770296
Vino Malbec Cabernet Sauvignon Medalla Real 750 cc;vinos-cervezas-y-licores;50;28760;872438266543
Vino Cabernet Sauvignon Aliwen Viña Undurraga Reserva 750 cc;vinos-cervezas-y-licores;50;28680;772829967198
Pack Vino Viña Santa Rita 4 Unid 187.5 cc C/U Cabernet Sauvignon Carmen;vinos-cervezas-y-licores;50;10160;503136565442
Cerveza Bockchocolate 5.0° 350 cc;vinos-cervezas-y-licores;50;4400;221978941751
Vino Cabernet Sauvignon Tres Medallas Viña Santa Rita 700 cc;vinos-cervezas-y-licores;50;16800;687635658329
Pack 10 un. Cerveza Dutch lager 250 cc;vinos-cervezas-y-licores;50;23300;366889666305
Pack 4 un. Cerveza negra botella 330 cc;vinos-cervezas-y-licores;50;38360;11670190815
Espumante Brut 12° 375 cc;vinos-cervezas-y-licores;50;12130;676386426908
Espumante Love 7° 750 cc;vinos-cervezas-y-licores;50;16230;6815744985
Vino Carménère Panul Reserva 750 cc;vinos-cervezas-y-licores;50;0;725021016659
Espumante Brut 12.5° botella 750 cc;vinos-cervezas-y-licores;50;34260;26861311542
Vino Chardonnay Tres Medallas Viña Santa Rita 750 cc;vinos-cervezas-y-licores;50;16800;334812760725
Vino Carménère Sauvignon Blanc 13° 750 cc;vinos-cervezas-y-licores;50;15830;710186214243
Nuggets de pollo congelado bolsa 400 g;congelados;50;0;14696087315
Choclo en grano congelado 500 g;congelados;50;4960;343343859868
Porotos verdes congelados 350 g;congelados;50;3500;52888858010
Arvejas congeladas 500 g;congelados;50;4960;424363077417
Hamburguesa vacuno 100 g;congelados;50;3190;721421014340
Papas pre fritas 1 kg;congelados;50;0;551944508919
Mix primavera congelada 500 g;congelados;50;4960;798881496053
Sofrito 150 g;congelados;50;2630;491837111628
Papas duquesas 1 kg;congelados;50;10960;326252782801
Nuggets de pollo Ready 400 g;congelados;50;6530;15470864492
Habas congeladas 500 g;congelados;50;5500;689528567739
Sofrito con Ajo 150 g;congelados;50;2490;376335608258
Cebolla picada congelada 250 g;congelados;50;2830;981721252424
Zapallo en cubos 500 g;congelados;50;5230;437993285240
Hamburguesa vegana 100 g;congelados;50;7960;391848956876
Hamburguesa de vacuno bacon 100 g;congelados;50;3190;896291832412
Hamburguesa de Vacuno Grill Receta del Abuelo 100 g;congelados;50;3190;283261282225
Hamburguesa de pollo 100 g;congelados;50;3190;340811114109
Crocante de Pollo Super Pollo 100 g;congelados;50;2060;816947811009
Choclo en granos 500 g;congelados;50;11830;930282331199
Rebozado de pollo 100 g;congelados;50;1730;446850394677
Suprema de Pollo Jamón y Queso Receta del Abuelo 120 g;congelados;50;3260;770482210074
Choclo 500 g;congelados;50;6530;379195393616
Hamburguesa de vacuno congelada 100 g;congelados;50;2730;41097771382
Churrasco de vacuno 90 g;congelados;50;2990;506354933212
Hamburguesa americana 100 g;congelados;50;3190;10041623069
Pechuga de Pollo Apanada Receta del Abuelo 120 g;congelados;50;3260;330146769227
Hamburguesa de vacuno 100 g;congelados;50;3530;800658581443
Hamburguesa de soya 100 g;congelados;50;2660;815895981164
Churrasco de vacuno congelado 120 g;congelados;50;5200;348209163577
Hamburguesa de vacuno 90 g;congelados;50;3920;633070120177
Nuggets de pollo 1 kg;congelados;50;17300;213645084268
Nuggets de pollo Ready 1 kg;congelados;50;16330;395221408923
Sofrito apio tomate 150 g;congelados;50;2490;950851606345
Nugget popcorn pollo mantequilla 300 g;congelados;50;5890;560960396451
Empanada raviolera queso 552 g;congelados;50;10630;342635122507
Pollo apanado 100 g;congelados;50;1960;685115739591
Hamburguesa de vacuno light 100 g;congelados;50;3530;533342853357
Salteado Chapsui Wok bolsa 500 g;congelados;50;14360;654594674545
Mix de Pimentones 150 g;congelados;50;2990;449082322677
Hamburguesa vegana de garbanzos 100 g;congelados;50;5220;722215559901
Ensalada rusa congelada 500 g;congelados;50;5160;811216655506
Poroto verde corte francés 350 g;congelados;50;5630;414373124175
Hamburguesa vacuno 90 g;congelados;50;4120;732625410077
Papas Pre fritas 1 kg;congelados;50;15300;801433417634
